elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,event_state,drowsy,face_detected
67.871,30.5,0.3040,0,0.000,12.15,NORMAL,1,1
67.899,30.4,0.3020,0,0.000,12.15,NORMAL,1,1
67.933,30.8,0.3035,0,0.000,12.14,NORMAL,1,1
67.965,30.8,0.3071,0,0.000,12.13,NORMAL,1,1
68.002,30.7,0.3091,0,0.000,12.12,NORMAL,1,1
68.034,30.3,0.3072,0,0.000,12.12,NORMAL,1,1
68.069,30.4,0.3066,0,0.000,12.11,NORMAL,1,1
68.101,30.2,0.3057,0,0.000,12.10,NORMAL,1,1
68.145,30.5,0.3073,0,0.000,12.09,NORMAL,1,1
68.168,29.6,0.3045,0,0.000,12.09,NORMAL,1,1
68.203,31.2,0.3092,0,0.000,12.08,NORMAL,1,1
68.236,30.9,0.3118,0,0.000,12.07,NORMAL,1,1
68.269,30.9,0.3092,0,0.000,12.07,NORMAL,1,1
68.306,30.8,0.3113,0,0.000,12.06,NORMAL,1,1
68.339,30.4,0.3083,0,0.000,12.05,NORMAL,1,1
68.371,30.4,0.3108,0,0.000,12.04,NORMAL,1,1
68.403,30.5,0.3073,0,0.000,12.04,NORMAL,1,1
68.435,30.7,0.2987,0,0.000,12.03,NORMAL,1,1
68.472,30.6,0.2875,0,0.000,12.02,NORMAL,1,1
68.500,30.3,0.2899,0,0.000,12.02,NORMAL,1,1
68.537,31.0,0.2921,0,0.000,12.01,NORMAL,1,1
68.570,30.5,0.2923,0,0.000,12.00,NORMAL,1,1
68.604,30.4,0.2920,0,0.000,12.00,NORMAL,1,1
68.638,30.4,0.2905,0,0.000,11.99,NORMAL,1,1
68.672,30.3,0.2891,0,0.000,11.98,NORMAL,1,1
68.701,30.1,0.2899,0,0.000,11.98,NORMAL,1,1
68.746,30.8,0.2923,0,0.000,11.97,NORMAL,1,1
68.793,29.9,0.2907,0,0.000,11.96,NORMAL,1,1
68.814,29.0,0.2897,0,0.000,11.95,NORMAL,1,1
68.835,30.8,0.2937,0,0.000,11.95,NORMAL,1,1
68.869,32.8,0.2955,0,0.000,11.94,NORMAL,1,1
68.901,32.3,0.3006,0,0.000,11.93,NORMAL,1,1
68.938,32.2,0.2999,0,0.000,11.93,NORMAL,1,1
68.971,31.8,0.3036,0,0.000,11.92,NORMAL,1,1
69.004,31.7,0.3030,0,0.000,11.91,NORMAL,1,1
69.037,31.4,0.3049,0,0.000,11.90,NORMAL,1,1
69.069,31.3,0.3026,0,0.000,11.90,NORMAL,1,1
69.099,31.3,0.3032,0,0.000,11.89,NORMAL,1,1
69.139,31.5,0.3036,0,0.000,11.88,NORMAL,1,1
69.167,30.9,0.3050,0,0.000,11.88,NORMAL,1,1
69.203,31.4,0.3131,0,0.000,11.87,NORMAL,1,1
69.235,31.0,0.3173,0,0.000,11.86,NORMAL,1,1
69.276,31.0,0.3064,0,0.000,11.86,NORMAL,1,1
69.306,30.4,0.3156,0,0.000,11.85,NORMAL,1,1
69.334,30.7,0.3235,0,0.000,11.84,NORMAL,1,1
69.367,31.1,0.3269,0,0.000,11.84,NORMAL,1,1
69.403,31.1,0.3223,0,0.000,11.83,NORMAL,1,1
69.434,30.7,0.3186,0,0.000,11.82,NORMAL,1,1
69.482,30.8,0.3214,0,0.000,11.81,NORMAL,1,1
69.509,29.8,0.3258,0,0.000,11.81,NORMAL,1,1
69.545,30.7,0.3245,0,0.000,11.80,NORMAL,1,1
69.578,30.3,0.3201,0,0.000,11.79,NORMAL,1,1
69.610,30.4,0.3166,0,0.000,11.79,NORMAL,1,1
69.634,30.5,0.3110,0,0.000,11.78,NORMAL,1,1
69.672,31.6,0.3030,0,0.000,11.77,NORMAL,1,1
69.702,31.1,0.3032,0,0.000,11.77,NORMAL,1,1
69.737,31.3,0.3065,0,0.000,11.76,NORMAL,1,1
69.770,31.0,0.3062,0,0.000,11.75,NORMAL,1,1
70.241,31.0,0.3080,0,0.000,11.66,NORMAL,1,1
70.267,28.1,0.2964,0,0.000,11.65,NORMAL,1,1
70.299,29.0,0.3103,0,0.000,11.65,NORMAL,1,1
70.335,29.3,0.3117,0,0.000,11.64,NORMAL,1,1
70.366,29.2,0.3058,0,0.000,11.64,NORMAL,1,1
70.411,29.4,0.3088,0,0.000,11.63,NORMAL,1,1
70.434,28.7,0.3063,0,0.000,11.62,NORMAL,1,1
70.473,30.1,0.3064,0,0.000,11.61,NORMAL,1,1
70.502,29.7,0.3107,0,0.000,11.61,NORMAL,1,1
70.533,30.2,0.3149,0,0.000,11.60,NORMAL,1,1
70.566,30.3,0.3163,0,0.000,11.60,NORMAL,1,1
70.605,30.3,0.3179,0,0.000,11.59,NORMAL,1,1
70.632,29.9,0.3182,0,0.000,11.58,NORMAL,1,1
70.665,30.5,0.3183,0,0.000,11.58,NORMAL,1,1
70.699,30.5,0.3183,0,0.000,11.57,NORMAL,1,1
70.735,30.4,0.3193,0,0.000,11.56,NORMAL,1,1
70.767,30.1,0.3198,0,0.000,11.56,NORMAL,1,1
70.806,30.3,0.3159,0,0.000,11.55,NORMAL,1,1
70.835,29.8,0.3142,0,0.000,11.54,NORMAL,1,1
70.868,30.5,0.3154,0,0.000,11.54,NORMAL,1,1
70.900,30.3,0.3172,0,0.000,11.53,NORMAL,1,1
70.935,30.4,0.3173,0,0.000,11.52,NORMAL,1,1
70.967,30.3,0.3005,0,0.000,11.52,NORMAL,1,1
71.003,30.3,0.3045,0,0.000,11.51,NORMAL,1,1
71.038,30.1,0.3054,0,0.000,11.50,NORMAL,1,1
71.071,30.0,0.3092,0,0.000,11.50,NORMAL,1,1
71.106,30.0,0.3087,0,0.000,11.49,NORMAL,1,1
71.145,29.9,0.3098,0,0.000,11.48,NORMAL,1,1
71.169,29.5,0.3130,0,0.000,11.48,NORMAL,1,1
71.211,30.8,0.3119,0,0.000,11.47,NORMAL,1,1
71.239,30.0,0.3181,0,0.000,11.46,NORMAL,1,1
71.271,30.7,0.3135,0,0.000,11.46,NORMAL,1,1
71.302,30.6,0.3137,0,0.000,11.45,NORMAL,1,1
71.338,30.7,0.3165,0,0.000,11.45,NORMAL,1,1
71.369,30.5,0.3169,0,0.000,11.44,NORMAL,1,1
71.404,30.6,0.3203,0,0.000,11.43,NORMAL,1,1
71.439,30.4,0.3206,0,0.000,11.43,NORMAL,1,1
71.478,30.3,0.3199,0,0.000,11.42,NORMAL,1,1
71.501,29.8,0.3160,0,0.000,11.41,NORMAL,1,1
71.536,31.2,0.2764,0,0.000,11.41,NORMAL,1,1
71.568,31.0,0.1725,1,0.000,11.46,NORMAL,1,1
71.604,30.9,0.1310,1,0.036,11.51,NORMAL,1,1
71.635,30.6,0.1999,1,0.066,11.55,NORMAL,1,1
71.670,30.8,0.2305,0,0.000,11.55,NORMAL,1,1
71.711,30.5,0.2486,0,0.000,11.54,NORMAL,1,1
71.739,30.0,0.2605,0,0.000,11.54,NORMAL,1,1
71.769,30.4,0.2634,0,0.000,11.54,NORMAL,1,1
71.810,30.7,0.2643,0,0.000,11.54,NORMAL,1,1
71.836,30.0,0.2631,0,0.000,11.54,NORMAL,1,1
71.874,30.9,0.2710,0,0.000,11.54,NORMAL,1,1
71.910,30.5,0.2728,0,0.000,11.54,NORMAL,1,1
71.939,30.1,0.2748,0,0.000,11.54,NORMAL,1,1
71.969,30.6,0.2763,0,0.000,11.54,NORMAL,1,1
72.007,30.8,0.2767,0,0.000,11.54,NORMAL,1,1
72.037,30.4,0.2785,0,0.000,11.54,NORMAL,1,1
72.072,30.8,0.2799,0,0.000,11.54,NORMAL,1,1
72.103,30.5,0.2808,0,0.000,11.54,NORMAL,1,1
72.146,30.7,0.2815,0,0.000,11.54,NORMAL,1,1
72.170,30.0,0.2819,0,0.000,11.54,NORMAL,1,1
72.208,31.0,0.2821,0,0.000,11.55,NORMAL,1,1
72.236,30.6,0.2831,0,0.000,11.54,NORMAL,1,1
72.275,31.1,0.2822,0,0.000,11.54,NORMAL,1,1
72.305,30.5,0.2856,0,0.000,11.54,NORMAL,1,1
72.339,30.9,0.2850,0,0.000,11.54,NORMAL,1,1
72.372,30.7,0.2858,0,0.000,11.54,NORMAL,1,1
72.411,30.7,0.2876,0,0.000,11.54,NORMAL,1,1
72.434,30.2,0.2961,0,0.000,11.54,NORMAL,1,1
72.480,31.4,0.3036,0,0.000,11.54,NORMAL,1,1
72.505,30.4,0.3097,0,0.000,11.54,NORMAL,1,1
72.540,31.4,0.3094,0,0.000,11.55,NORMAL,1,1
72.569,31.1,0.3061,0,0.000,11.54,NORMAL,1,1
72.617,31.4,0.2991,0,0.000,11.54,NORMAL,1,1
72.637,30.3,0.2973,0,0.000,11.49,NORMAL,1,1
72.672,32.4,0.2932,0,0.000,11.43,NORMAL,1,1
72.703,32.0,0.2909,0,0.000,11.38,NORMAL,1,1
72.738,32.0,0.2866,0,0.000,11.32,NORMAL,1,1
72.769,31.7,0.2814,0,0.000,11.27,NORMAL,1,1
72.812,31.7,0.2832,0,0.000,11.27,NORMAL,1,1
72.839,30.9,0.2861,0,0.000,11.27,NORMAL,1,1
72.873,31.5,0.2836,0,0.000,11.27,NORMAL,1,1
72.902,31.3,0.2835,0,0.000,11.27,NORMAL,1,1
72.938,31.6,0.2863,0,0.000,11.27,NORMAL,1,1
72.969,31.3,0.2828,0,0.000,11.27,NORMAL,1,1
73.004,31.3,0.2883,0,0.000,11.27,NORMAL,1,1
73.038,31.0,0.2952,0,0.000,11.27,NORMAL,1,1
73.071,30.9,0.3010,0,0.000,11.27,NORMAL,1,1
73.102,30.8,0.3017,0,0.000,11.27,NORMAL,1,1
73.144,31.0,0.3002,0,0.000,11.27,NORMAL,1,1
73.170,30.3,0.3026,0,0.000,11.27,NORMAL,1,1
73.208,31.0,0.3013,0,0.000,11.27,NORMAL,1,1
73.238,30.6,0.3000,0,0.000,11.27,NORMAL,1,1
73.275,30.8,0.3002,0,0.000,11.27,NORMAL,1,1
73.302,30.4,0.3042,0,0.000,11.27,NORMAL,1,1
73.341,31.1,0.2948,0,0.000,11.27,NORMAL,1,1
73.373,30.6,0.2886,0,0.000,11.27,NORMAL,1,1
73.406,30.7,0.2828,0,0.000,11.27,NORMAL,1,1
73.436,30.6,0.2850,0,0.000,11.27,NORMAL,1,1
73.478,30.8,0.2807,0,0.000,11.27,NORMAL,1,1
73.502,30.1,0.2840,0,0.000,11.27,NORMAL,1,1
73.540,31.2,0.2853,0,0.000,11.27,NORMAL,1,1
73.573,30.7,0.2861,0,0.000,11.27,NORMAL,1,1
73.606,30.7,0.2880,0,0.000,11.27,NORMAL,1,1
73.636,30.6,0.2858,0,0.000,11.27,NORMAL,1,1
73.673,30.9,0.2875,0,0.000,11.27,NORMAL,1,1
73.704,30.5,0.2882,0,0.000,11.27,NORMAL,1,1
73.739,30.7,0.2906,0,0.000,11.27,NORMAL,1,1
73.769,30.5,0.2986,0,0.000,11.27,NORMAL,1,1
73.813,30.7,0.3064,0,0.000,11.28,NORMAL,1,1
73.844,29.9,0.3120,0,0.000,11.27,NORMAL,1,1
73.879,30.2,0.3106,0,0.000,11.27,NORMAL,1,1
73.909,30.0,0.3120,0,0.000,11.27,NORMAL,1,1
73.940,30.4,0.3089,0,0.000,11.27,NORMAL,1,1
73.976,30.6,0.3076,0,0.000,11.27,NORMAL,1,1
74.010,30.3,0.3084,0,0.000,11.27,NORMAL,1,1
74.039,30.2,0.3075,0,0.000,11.27,NORMAL,1,1
74.076,30.8,0.3075,0,0.000,11.27,NORMAL,1,1
74.103,30.3,0.3100,0,0.000,11.27,NORMAL,1,1
74.147,30.9,0.3120,0,0.000,11.28,NORMAL,1,1
74.169,30.1,0.3092,0,0.000,11.27,NORMAL,1,1
74.207,31.6,0.3111,0,0.000,11.27,NORMAL,1,1
74.238,31.2,0.3107,0,0.000,11.27,NORMAL,1,1
74.271,31.3,0.3097,0,0.000,11.27,NORMAL,1,1
74.304,31.0,0.3124,0,0.000,11.27,NORMAL,1,1
74.342,31.0,0.3156,0,0.000,11.27,NORMAL,1,1
74.370,30.5,0.3176,0,0.000,11.27,NORMAL,1,1
74.408,31.1,0.3172,0,0.000,11.27,NORMAL,1,1
74.438,30.6,0.3193,0,0.000,11.27,NORMAL,1,1
74.479,30.9,0.3129,0,0.000,11.27,NORMAL,1,1
74.504,30.3,0.3162,0,0.000,11.27,NORMAL,1,1
74.540,31.1,0.3196,0,0.000,11.27,NORMAL,1,1
74.571,30.7,0.3194,0,0.000,11.27,NORMAL,1,1
74.606,31.1,0.3193,0,0.000,11.27,NORMAL,1,1
74.639,30.8,0.3192,0,0.000,11.27,NORMAL,1,1
74.671,30.7,0.3175,0,0.000,11.27,NORMAL,1,1
74.703,30.7,0.3149,0,0.000,11.27,NORMAL,1,1
74.741,30.8,0.3149,0,0.000,11.27,NORMAL,1,1
74.770,30.3,0.3163,0,0.000,11.27,NORMAL,1,1
74.811,30.9,0.3189,0,0.000,11.27,NORMAL,1,1
74.837,30.2,0.3170,0,0.000,11.27,NORMAL,1,1
74.874,31.0,0.3170,0,0.000,11.27,NORMAL,1,1
74.906,30.6,0.3144,0,0.000,11.27,NORMAL,1,1
74.942,30.7,0.3146,0,0.000,11.27,NORMAL,1,1
74.969,30.3,0.3162,0,0.000,11.27,NORMAL,1,1
75.006,30.9,0.3129,0,0.000,11.27,NORMAL,1,1
75.047,30.5,0.3104,0,0.000,11.27,NORMAL,1,1
75.080,30.0,0.3058,0,0.000,11.21,NORMAL,1,1
75.122,30.1,0.2961,0,0.000,11.10,NORMAL,1,1
75.151,29.5,0.1882,0,0.000,11.05,NORMAL,1,1
75.177,30.0,0.0785,1,0.000,11.09,NORMAL,1,1
75.213,30.7,0.1488,1,0.036,11.15,NORMAL,1,1
75.248,30.4,0.2026,1,0.071,11.21,NORMAL,1,1
75.275,30.2,0.2288,0,0.000,11.21,NORMAL,1,1
75.374,30.9,0.2436,0,0.000,11.21,NORMAL,1,1
75.386,28.8,0.2546,0,0.000,11.21,NORMAL,1,1
75.409,34.0,0.2648,0,0.000,11.21,NORMAL,1,1
75.441,34.9,0.2748,0,0.000,11.21,NORMAL,1,1
75.481,34.7,0.2802,0,0.000,11.21,NORMAL,1,1
75.506,33.7,0.2859,0,0.000,11.21,NORMAL,1,1
75.540,34.3,0.2901,0,0.000,11.21,NORMAL,1,1
75.572,33.9,0.2932,0,0.000,11.21,NORMAL,1,1
75.607,33.5,0.2964,0,0.000,11.21,NORMAL,1,1
75.640,33.0,0.2998,0,0.000,11.21,NORMAL,1,1
75.673,32.8,0.3018,0,0.000,11.21,NORMAL,1,1
75.705,32.5,0.3052,0,0.000,11.21,NORMAL,1,1
75.741,32.5,0.3030,0,0.000,11.21,NORMAL,1,1
75.772,32.0,0.3037,0,0.000,11.21,NORMAL,1,1
75.814,32.0,0.3072,0,0.000,11.21,NORMAL,1,1
75.847,31.2,0.3093,0,0.000,11.21,NORMAL,1,1
75.873,31.1,0.3120,0,0.000,11.21,NORMAL,1,1
75.905,31.8,0.3154,0,0.000,11.21,NORMAL,1,1
75.953,31.7,0.3158,0,0.000,11.21,NORMAL,1,1
75.985,30.7,0.3231,0,0.000,11.21,NORMAL,1,1
76.012,30.6,0.3230,0,0.000,11.21,NORMAL,1,1
76.040,31.3,0.3249,0,0.000,11.21,NORMAL,1,1
76.073,31.7,0.3315,0,0.000,11.21,NORMAL,1,1
76.106,31.5,0.3295,0,0.000,11.21,NORMAL,1,1
76.147,31.4,0.3283,0,0.000,11.21,NORMAL,1,1
76.173,30.8,0.3278,0,0.000,11.21,NORMAL,1,1
76.208,31.4,0.3215,0,0.000,11.21,NORMAL,1,1
76.245,31.1,0.3131,0,0.000,11.21,NORMAL,1,1
76.278,30.7,0.2872,0,0.000,11.21,NORMAL,1,1
76.307,30.7,0.2915,0,0.000,11.21,NORMAL,1,1
76.339,31.1,0.2933,0,0.000,11.21,NORMAL,1,1
76.370,31.1,0.2985,0,0.000,11.21,NORMAL,1,1
76.407,31.1,0.3029,0,0.000,11.15,NORMAL,1,1
76.438,30.8,0.3015,0,0.000,11.10,NORMAL,1,1
76.480,31.0,0.3030,0,0.000,11.04,NORMAL,1,1
76.509,30.2,0.3055,0,0.000,11.04,NORMAL,1,1
76.541,30.6,0.3053,0,0.000,11.04,NORMAL,1,1
76.571,30.8,0.3114,0,0.000,11.04,NORMAL,1,1
76.607,30.9,0.3136,0,0.000,11.04,NORMAL,1,1
76.637,30.7,0.3138,0,0.000,11.04,NORMAL,1,1
76.673,30.9,0.3113,0,0.000,11.04,NORMAL,1,1
76.705,30.7,0.3099,0,0.000,11.04,NORMAL,1,1
76.739,30.7,0.3071,0,0.000,11.04,NORMAL,1,1
76.771,30.5,0.3106,0,0.000,11.04,NORMAL,1,1
76.812,30.6,0.3094,0,0.000,11.04,NORMAL,1,1
76.838,29.9,0.3063,0,0.000,11.04,NORMAL,1,1
76.876,31.0,0.3026,0,0.000,11.04,NORMAL,1,1
76.904,30.5,0.2960,0,0.000,11.04,NORMAL,1,1
76.949,30.9,0.2922,0,0.000,11.05,NORMAL,1,1
76.972,30.1,0.2998,0,0.000,11.04,NORMAL,1,1
77.018,31.2,0.3024,0,0.000,11.03,NORMAL,1,1
77.038,30.3,0.3049,0,0.000,11.03,NORMAL,1,1
77.081,32.3,0.3024,0,0.000,11.02,NORMAL,1,1
77.104,31.4,0.3071,0,0.000,11.05,NORMAL,1,1
77.179,32.4,0.3063,0,0.000,11.04,NORMAL,1,1
77.207,30.5,0.3066,0,0.000,11.04,NORMAL,1,1
77.224,31.0,0.3112,0,0.000,11.04,NORMAL,1,1
77.241,33.9,0.3132,0,0.000,11.04,NORMAL,1,1
77.273,36.7,0.3148,0,0.000,11.04,NORMAL,1,1
77.315,36.1,0.3160,0,0.000,11.04,NORMAL,1,1
77.340,34.9,0.3112,0,0.000,11.04,NORMAL,1,1
77.371,35.4,0.3112,0,0.000,11.04,NORMAL,1,1
77.409,35.0,0.3139,0,0.000,11.04,NORMAL,1,1
77.438,34.2,0.3132,0,0.000,11.04,NORMAL,1,1
77.485,34.1,0.3121,0,0.000,11.05,NORMAL,1,1
77.506,32.9,0.3118,0,0.000,11.04,NORMAL,1,1
77.541,34.0,0.3120,0,0.000,11.04,NORMAL,1,1
77.572,33.5,0.3094,0,0.000,11.04,NORMAL,1,1
77.606,33.5,0.3123,0,0.000,11.04,NORMAL,1,1
77.638,33.0,0.3098,0,0.000,11.04,NORMAL,1,1
77.675,32.8,0.2987,0,0.000,11.04,NORMAL,1,1
77.712,32.3,0.3041,0,0.000,11.04,NORMAL,1,1
77.739,31.7,0.3190,0,0.000,11.04,NORMAL,1,1
77.772,32.2,0.3233,0,0.000,11.04,NORMAL,1,1
77.813,32.0,0.3225,0,0.000,11.04,NORMAL,1,1
77.838,31.3,0.3241,0,0.000,11.04,NORMAL,1,1
77.876,32.2,0.3264,0,0.000,11.04,NORMAL,1,1
77.912,31.6,0.3262,0,0.000,11.04,NORMAL,1,1
77.939,31.3,0.3257,0,0.000,11.04,NORMAL,1,1
77.971,31.7,0.3303,0,0.000,11.04,NORMAL,1,1
78.015,31.7,0.3340,0,0.000,11.04,NORMAL,1,1
78.037,30.8,0.3287,0,0.000,11.04,NORMAL,1,1
78.072,32.2,0.3264,0,0.000,11.04,NORMAL,1,1
78.105,31.8,0.3308,0,0.000,11.04,NORMAL,1,1
78.145,31.7,0.3322,0,0.000,11.04,NORMAL,1,1
78.173,31.1,0.3309,0,0.000,11.04,NORMAL,1,1
78.207,31.6,0.3341,0,0.000,11.05,NORMAL,1,1
78.238,31.3,0.3312,0,0.000,11.04,NORMAL,1,1
78.276,31.5,0.3271,0,0.000,11.04,NORMAL,1,1
78.307,31.0,0.3288,0,0.000,11.04,NORMAL,1,1
78.341,31.0,0.3267,0,0.000,11.04,NORMAL,1,1
78.371,30.8,0.3288,0,0.000,11.04,NORMAL,1,1
78.409,31.1,0.3298,0,0.000,11.04,NORMAL,1,1
78.448,30.7,0.3308,0,0.000,11.04,NORMAL,1,1
78.483,30.2,0.3292,0,0.000,11.04,NORMAL,1,1
78.505,30.0,0.3279,0,0.000,11.04,NORMAL,1,1
78.551,31.8,0.3302,0,0.000,11.05,NORMAL,1,1
78.579,30.8,0.3314,0,0.000,11.04,NORMAL,1,1
78.609,31.1,0.3292,0,0.000,11.04,NORMAL,1,1
78.638,31.3,0.3289,0,0.000,11.04,NORMAL,1,1
78.674,31.6,0.3270,0,0.000,11.04,NORMAL,1,1
78.706,31.3,0.3261,0,0.000,11.04,NORMAL,1,1
78.742,31.2,0.3222,0,0.000,11.04,NORMAL,1,1
78.774,30.8,0.3245,0,0.000,11.04,NORMAL,1,1
78.812,31.0,0.3240,0,0.000,11.04,NORMAL,1,1
78.840,30.5,0.3266,0,0.000,11.04,NORMAL,1,1
78.877,31.0,0.3295,0,0.000,11.04,NORMAL,1,1
78.907,30.6,0.3292,0,0.000,11.04,NORMAL,1,1
78.942,30.9,0.3289,0,0.000,11.04,NORMAL,1,1
78.974,30.7,0.3286,0,0.000,11.04,NORMAL,1,1
79.009,30.7,0.3290,0,0.000,11.04,NORMAL,1,1
79.039,30.6,0.3257,0,0.000,11.04,NORMAL,1,1
79.077,30.8,0.3280,0,0.000,11.04,NORMAL,1,1
79.106,30.3,0.3243,0,0.000,11.04,NORMAL,1,1
79.147,30.7,0.3257,0,0.000,11.04,NORMAL,1,1
79.180,30.2,0.3255,0,0.000,11.04,NORMAL,1,1
79.214,30.1,0.3258,0,0.000,11.04,NORMAL,1,1
79.238,30.0,0.3269,0,0.000,11.04,NORMAL,1,1
79.279,31.1,0.3269,0,0.000,11.04,NORMAL,1,1
79.308,30.5,0.3281,0,0.000,11.04,NORMAL,1,1
79.339,30.8,0.3272,0,0.000,11.04,NORMAL,1,1
79.375,31.0,0.3278,0,0.000,11.04,NORMAL,1,1
79.413,30.7,0.3254,0,0.000,11.04,NORMAL,1,1
79.438,30.2,0.3238,0,0.000,11.04,NORMAL,1,1
79.478,31.1,0.3246,0,0.000,11.04,NORMAL,1,1
79.506,30.5,0.3221,0,0.000,11.04,NORMAL,1,1
79.541,31.1,0.3217,0,0.000,11.04,NORMAL,1,1
79.573,30.9,0.3190,0,0.000,11.04,NORMAL,1,1
79.608,30.8,0.3200,0,0.000,11.04,NORMAL,1,1
79.641,30.6,0.3179,0,0.000,11.04,NORMAL,1,1
79.676,30.7,0.3163,0,0.000,11.04,NORMAL,1,1
79.709,30.4,0.3159,0,0.000,11.04,NORMAL,1,1
79.742,30.5,0.3134,0,0.000,11.04,NORMAL,1,1
79.774,30.3,0.3197,0,0.000,11.04,NORMAL,1,1
79.814,30.5,0.3187,0,0.000,11.04,NORMAL,1,1
79.840,29.9,0.3199,0,0.000,11.04,NORMAL,1,1
79.875,31.0,0.3178,0,0.000,11.04,NORMAL,1,1
79.907,30.7,0.3177,0,0.000,11.04,NORMAL,1,1
79.942,30.7,0.3140,0,0.000,11.04,NORMAL,1,1
79.974,30.5,0.3158,0,0.000,11.04,NORMAL,1,1
80.010,30.6,0.3128,0,0.000,11.04,NORMAL,1,1
80.041,30.3,0.3146,0,0.000,11.04,NORMAL,1,1
80.075,30.5,0.3105,0,0.000,11.04,NORMAL,1,1
80.108,30.4,0.3111,0,0.000,11.04,NORMAL,1,1
80.148,30.5,0.3135,0,0.000,11.04,NORMAL,1,1
80.173,29.9,0.3122,0,0.000,11.04,NORMAL,1,1
80.207,31.0,0.3161,0,0.000,11.04,NORMAL,1,1
80.244,30.8,0.3142,0,0.000,11.04,NORMAL,1,1
80.275,30.4,0.3168,0,0.000,11.04,NORMAL,1,1
80.307,30.6,0.3155,0,0.000,11.04,NORMAL,1,1
80.342,30.7,0.3131,0,0.000,11.04,NORMAL,1,1
80.375,30.4,0.3146,0,0.000,11.04,NORMAL,1,1
80.409,30.6,0.3136,0,0.000,11.04,NORMAL,1,1
80.439,30.3,0.3107,0,0.000,11.04,NORMAL,1,1
80.481,30.7,0.3094,0,0.000,11.04,NORMAL,1,1
80.509,30.0,0.3088,0,0.000,11.04,NORMAL,1,1
80.542,30.6,0.3087,0,0.000,11.04,NORMAL,1,1
80.574,30.5,0.3096,0,0.000,11.04,NORMAL,1,1
80.609,30.7,0.3109,0,0.000,11.04,NORMAL,1,1
80.642,30.4,0.3117,0,0.000,11.04,NORMAL,1,1
80.675,30.5,0.3113,0,0.000,11.04,NORMAL,1,1
80.706,30.4,0.3113,0,0.000,11.04,NORMAL,1,1
80.743,30.5,0.2994,0,0.000,11.04,NORMAL,1,1
80.774,30.3,0.2415,0,0.000,11.04,NORMAL,1,1
80.818,30.3,0.0879,1,0.000,11.11,NORMAL,1,1
80.840,29.7,0.0224,1,0.024,11.15,NORMAL,1,1
80.876,30.9,0.0094,1,0.059,11.21,NORMAL,1,1
80.907,30.7,0.0111,1,0.090,11.26,NORMAL,1,1
80.941,30.8,0.0125,1,0.124,11.32,NORMAL,1,1
80.973,30.6,0.0138,1,0.156,11.38,NORMAL,1,1
81.009,30.7,0.0116,1,0.192,11.44,NORMAL,1,1
81.050,30.4,0.0125,1,0.232,11.50,NORMAL,1,1
81.076,29.9,0.0129,1,0.259,11.54,NORMAL,1,1
81.107,30.7,0.0118,1,0.290,11.60,NORMAL,1,1
81.148,30.7,0.0133,1,0.330,11.66,NORMAL,1,1
81.173,30.2,0.0131,1,0.356,11.71,NORMAL,1,1
81.210,31.1,0.0124,1,0.392,11.77,NORMAL,1,1
81.239,30.7,0.0139,1,0.422,11.82,NORMAL,1,1
81.283,30.9,0.0146,1,0.466,11.89,NORMAL,1,1
81.308,30.1,0.0135,1,0.491,11.93,NORMAL,1,1
81.348,31.1,0.0155,1,0.531,12.00,NORMAL,1,1
81.373,30.5,0.0143,1,0.556,12.04,NORMAL,1,1
81.409,31.5,0.0168,1,0.593,12.07,NORMAL,1,1
81.440,31.1,0.0153,1,0.622,12.06,NORMAL,1,1
81.480,31.4,0.0125,1,0.662,12.13,NORMAL,1,1
81.507,30.8,0.0105,1,0.690,12.17,NORMAL,1,1
81.542,31.2,0.0127,1,0.724,12.23,NORMAL,1,1
81.573,31.0,0.0131,1,0.757,12.28,NORMAL,1,1
81.609,31.0,0.0130,1,0.792,12.34,NORMAL,1,1
81.643,30.7,0.0132,1,0.825,12.40,NORMAL,1,1
81.685,30.7,0.0126,1,0.868,12.47,NORMAL,1,1
81.709,29.9,0.0129,1,0.891,12.51,NORMAL,1,1
81.742,31.4,0.0119,1,0.924,12.56,NORMAL,1,1
81.772,31.3,0.0111,1,0.955,12.62,NORMAL,1,1
81.819,31.4,0.0130,1,1.001,12.69,MICROSLEEP,1,1
81.840,30.4,0.0136,1,1.022,12.73,MICROSLEEP,1,1
81.880,32.2,0.0136,1,1.063,12.79,MICROSLEEP,1,1
81.912,31.4,0.0135,1,1.094,12.84,MICROSLEEP,1,1
81.946,31.5,0.0139,1,1.129,12.90,MICROSLEEP,1,1
81.973,31.2,0.0129,1,1.156,12.95,MICROSLEEP,1,1
82.008,31.8,0.0133,1,1.191,13.01,MICROSLEEP,1,1
82.042,31.5,0.0141,1,1.224,13.06,MICROSLEEP,1,1
82.074,31.4,0.0134,1,1.257,13.12,MICROSLEEP,1,1
82.109,31.2,0.0159,1,1.292,13.18,MICROSLEEP,1,1
82.148,31.0,0.0158,1,1.331,13.24,MICROSLEEP,1,1
82.173,30.4,0.0117,1,1.356,13.28,MICROSLEEP,1,1
82.216,31.4,0.0104,1,1.399,13.35,MICROSLEEP,1,1
82.274,30.6,0.0120,1,1.458,13.45,MICROSLEEP,1,1
82.294,29.2,0.0104,1,1.476,13.49,MICROSLEEP,1,1
82.310,31.7,0.0110,1,1.493,13.51,MICROSLEEP,1,1
82.343,34.5,0.0115,1,1.526,13.57,MICROSLEEP,1,1
